Realization1,Realization2,Realization3,Realization4,Realization5,Realization6,Realization7,Realization8,Realization9,Realization10
4788.4,5557.5,8654.8,4874,5388.6,7286.2,6995.3,6108,4737.5,8730.6
4645.3,5486.4,8450,4838.9,5293.7,6894.9,6709.6,5924.4,4649.4,8524
4542.8,5450.9,8206.1,4733.6,5223.5,6629.7,6634.9,5814.2,4561.3,8277.9
4439.3,5203,7920,4558.2,5153.4,6364.5,6446.7,5668.4,4502.6,7989.3
4335.7,5155.7,7718.1,4542.7,5083.2,6123.4,6295.3,5375.6,4434.1,7785.7
4199.1,5098.4,7562.3,4357,5083.2,5956.2,6220.6,5267.5,4355.7,7628.5
4405.1,5031.3,7406.5,4357,5083.2,5740.1,6033.4,5163.4,4277.4,7471.4
4267.4,5064.8,7289.9,4290.9,4803.6,5597,5891,5024.7,4199.1,7353.7
4129.7,5876.4,7212.5,4224.9,4768.5,5488.9,6093.2,4956.4,4062.1,7275.7
4027.2,5734.2,7017.5,4124.8,4768.5,5309.8,5675.9,4783,3974,7079
3959.9,5521.9,6883.3,4091.7,4768.5,5273.7,6257.5,4713.6,3876.1,6943.5
3893.7,5098.4,6713.8,4157.8,4768.5,5273.7,6521.3,4678.9,3788,6772.6
3860.6,4797.3,6751,4257.9,4768.5,5309.8,6371,4574.9,3739.1,6810.1
3860.6,4797.3,7056.7,4257.9,4698.3,5345.8,6033.4,4505.5,3670.6,7118.5
3696.2,4763.7,6900.9,4190.8,4663.2,5345.8,5819.3,4405.6,3553.1,6961.3
3596.9,4763.7,6602.1,4124.8,4663.2,5345.8,5605.2,4372.9,3474.8,6659.9
3532.8,4696.6,6306.2,4091.7,4558,5345.8,5569.4,4340.3,3357.4,6361.4
3435.7,4629.4,6121,4091.7,4456.8,5237.7,5426,4306.6,3298.6,6174.6
3371.6,4562.3,6046.5,3991.6,4323.7,5167.7,5354.3,4306.6,3239.9,6099.5
3339.6,4495.2,5936.8,3892.6,4257.7,4963.5,5247.7,4306.6,3181.2,5988.7
3244.6,4461.6,5867.2,3827.6,4190.6,4794.4,5247.7,4208.7,3122.4,5918.6
3181.6,4428,5761.4,3763.6,4091.5,4726.4,5247.7,4142.4,3053.9,5811.8
4154,4276.9,6738.2,3499,4842.9,4931.9,6119.5,3201.5,3416.6,5991.1
4123.5,4276.9,6593.4,3467.9,4809,4897.4,5988,3201.5,3345.3,5862.3
4082.9,4211.6,6448.6,3436.9,4741.2,4828.4,5856.5,3113.3,3274.3,5733.6
4042.3,4147.3,6593.4,3344.7,4605.7,4690.4,5988,3085.5,3203.6,5862.3
3991.5,4081.9,6448.6,3283.6,4571.8,4655.8,5856.5,3085.5,3168.4,5733.6
3940.7,4017.6,6125.6,3193.5,4504,4586.8,5563.2,3172.7,3168.4,5446.4
3879.8,3953.3,5279.2,3163.4,4504,4586.8,4794.4,3085.5,3168.4,4693.8
3818.8,3953.3,5234.6,3103.3,4402.4,4483.3,4754,3056.7,3203.6,4654.2
3778.2,3888,5112.1,3044.2,4240.9,4318.9,4642.7,2999.2,3168.4,4545.3
3717.3,3823.6,5067.5,3014.2,4144.2,4220.4,4602.3,2999.2,3133.3,4505.7
3666.5,3770.3,4945,2955.1,4080.4,4155.4,4491,2999.2,3098.3,4396.8
3595.4,3697,4855.9,2897,4047.5,4122,4410.1,2970.4,3028.4,4317.5
3524.3,3634.7,4766.8,2867.9,4015.6,4089.5,4329.2,2942.6,2924.4,4238.3
3463.4,3634.7,4644.3,2867.9,3983.7,4057,4217.9,2913.8,2924.4,4129.4
3402.4,3634.7,4555.2,2897,3920,3992,4137,2857.3,2924.4,4050.2
3341.5,3603.5,4432.7,2985.1,3920,3992,4025.7,2828.5,2959,3941.2
3290.7,3572.3,4388.2,3074.3,3855.2,3926.1,3985.3,2772.9,2924.4,3901.6
3239.9,3511,4343.6,3163.4,3855.2,3926.1,3944.8,2745.1,2889.8,3862
3189.1,3448.7,4265.7,3163.4,3791.4,3861.1,3874,2745.1,2855.4,3792.7
3148.5,3386.4,4132,3103.3,3738.6,3807.3,3752.6,2661.7,2786.8,3673.9
3097.7,3386.4,4098.6,3014.2,3604,3670.3,3722.3,2633.9,2786.8,3644.2
3097.7,3386.4,4009.5,2926,3573.1,3638.8,3641.3,2606.1,2855.4,3564.9
3067.3,3386.4,3964.9,2838.9,3542.2,3607.3,3600.9,2552.4,2821.1,3525.3
3067.3,3386.4,3964.9,2751.7,3542.2,3607.3,3600.9,2496.8,2786.8,3525.3
3026.6,3386.4,3931.5,2666.6,3542.2,3607.3,3570.5,2442.1,2718.6,3495.6
2986,3356.2,3898.1,2608.5,3512.3,3576.9,3540.2,2389.4,2718.6,3465.9
2986,3326.1,3853.6,2551.4,3419.6,3482.5,3499.7,2442.1,2718.6,3426.3
2955.5,3326.1,3831.3,2496.3,3357.8,3419.6,3479.5,2308.8,2718.6,3406.5
2925.1,3294.9,3809,2496.3,3298,3358.7,3459.3,2282,2786.8,3386.7
2884.4,3263.7,3775.6,2468.2,3298,3358.7,3428.9,2255.1,2718.6,3357
2864.1,3234.6,3742.2,2440.2,3298,3358.7,3398.6,2255.1,2650.7,3327.3
2660.8,3684.8,3642.1,2502.3,3103.2,3343.8,3723.2,2224.4,2798.4,3111.3
2660.8,3468.4,3673.4,2502.3,3073.4,3282.7,3723.2,2170.5,2713.4,3140.7
2660.8,3406.3,3610.9,2474.5,3044.6,3251.7,3659.3,2142,2656.7,3111.3
2602.8,3375.2,3642.1,2474.5,2956.3,3222.6,3596.5,2114.6,2601.9,3111.3
2545.8,3345.2,3549.5,2474.5,2897.8,3162.6,3564.6,2114.6,2545.2,3080.8
2490.8,3284.1,3642.1,2446.7,2869,3132.5,3532.7,2114.6,2545.2,3080.8
2490.8,3133.8,3704.6,2418.9,2840.3,3073.4,3532.7,2087.1,2545.2,3021
2490.8,2985.5,3778.1,2418.9,2782.7,3043.4,3468.8,2087.1,2601.9,2990.6
2434.9,2839.2,3778.1,2418.9,2754,3043.4,3407.1,2114.6,2656.7,3050.4
2434.9,2781.1,3735.8,2418.9,2696.4,2954.3,3407.1,2114.6,2656.7,3050.4
2434.9,2752.1,3778.1,2391.1,2668.6,2896.2,3343.2,2087.1,2601.9,2961.2
2406.9,2723,3778.1,2363.3,2640.9,2838.1,3313.4,2059.6,2601.9,2990.6
2406.9,2926.4,3735.8,2307.7,2640.9,2780,3375.1,2033.2,2545.2,3050.4
2378.9,2752.1,3673.4,2253.1,2583.3,2721.9,3343.2,2005.7,2326.3,3050.4
2297.9,2723,3487,2253.1,2526.8,2780,3251.6,1951.8,2381,3080.8
2297.9,2666.9,3424.6,2226.2,2500,2751,3220.7,1925.4,2326.3,3111.3
2268,2608.8,3363.1,2199.4,2472.2,2751,3189.8,1925.4,2326.3,3171.1
2214,2581.8,3301.7,2144.8,2444.4,2751,3189.8,1897.9,2298.9,3171.1
2214,2551.7,3241.3,2144.8,2416.7,2751,3189.8,1897.9,2271.6,3171.1
2214,2440.5,3180.8,2119,2361.1,2751,3159.9,1897.9,2271.6,3171.1
2214,2384.4,3061,2119,2305.6,2751,3129.1,1871.5,2217.8,3111.3
2214,2303.3,2971.3,2119,2280.7,2751,3159.9,1845,2217.8,3201.5
2214,2273.2,2912.9,2144.8,2251,2984.3,3129.1,1818.6,2271.6,3111.3
2214,2246.2,2854.5,2144.8,2224.2,2780,3098.2,1792.1,2165,3201.5
2214,2191.1,2825.3,2091.2,2224.2,2751,3098.2,1792.1,2247.1,3201.5
2214,2191.1,2796.1,2091.2,2251,2693.9,3129.1,1792.1,2217.8,3262.3
2214,2164,2796.1,2091.2,2280.7,2635.8,3189.8,1767.7,2165,3231.9
2214,2191.1,2796.1,2091.2,2251,2580.7,3343.2,1767.7,2165,3201.5
1706.1,2644.6,3074.2,2348.5,2044.5,2727.1,2727,2271.2,2100.8,2617.3
1706.1,2587,3074.2,2323.2,2018,2727.1,2727,2162.1,2100.8,2597.9
1682.9,2530.4,3044,2292.9,2018,2727.1,2746.7,2081,2100.8,2578.5
1682.9,2475.7,3044,2292.9,2018,2727.1,2687.4,2027,2128.7,2559.2
1657.7,2447.9,2983.6,2292.9,1991.4,2670.9,2667.7,2054,2154.6,2549.5
1633.5,2392.3,2983.6,2265.6,1991.4,2640.8,2667.7,2081,2181.6,2530.1
1610.3,2364.4,2953.3,2182.8,1965.8,2640.8,2707.2,2027,2181.6,2510.7
1610.3,2364.4,2892.9,2182.8,1965.8,2612.7,2707.2,1973.9,2181.6,2491.3
1610.3,2336.6,2832.4,2182.8,1965.8,2500.3,2727,1920.9,2181.6,2481.6
1586.1,2308.8,2803.3,2156.5,1939.3,2444.1,2707.2,1894.8,2154.6,2471.9
1562.8,2284,2774.1,2156.5,1913.7,2416,2687.4,1894.8,2128.7,2471.9
1538.6,2200.5,2742.8,2182.8,1913.7,2388,2687.4,1894.8,2100.8,2481.6
1515.4,2145.9,2803.3,2182.8,1887.2,2359.9,2667.7,1894.8,2046.9,2481.6
1515.4,2120.1,2832.4,2128.2,1887.2,2388,2667.7,1867.8,2020,2481.6
1515.4,2038.6,2892.9,2073.6,1887.2,2388,2647.9,1841.8,1994,2481.6
1491.2,1959.1,2953.3,2046.3,1887.2,2388,2667.7,1841.8,1941.2,2471.9
1491.2,1906.5,2983.6,2046.3,1887.2,2331.8,2647.9,1841.8,1888.3,2462.2
1515.4,1906.5,3074.2,2020.1,1861.6,2331.8,2628.2,1867.8,1861.4,2462.2
1538.6,1880.6,3105.5,1966.5,1861.6,2331.8,2608.4,1841.8,1835.4,2501
1538.6,1853.8,3074.2,1913,1887.2,2331.8,2608.4,1841.8,1809.5,2510.7
1515.4,1828,3105.5,1913,1913.7,2031.8,2628.2,1815.8,1783.6,2501
1538.6,1776.3,3291,1655.3,1913.7,2031.8,2628.2,1590.6,1757.6,2481.6
1657.7,1700.8,3291,1556.2,1913.7,2005.7,2608.4,1443.4,1733.7,2471.9
1633.5,1652.1,3322.2,1556.2,1913.7,1952.5,2608.4,1370.3,1733.7,2452.5
1633.5,1603.5,3353.5,1506.7,1887.2,1899.3,2628.2,1345.3,1733.7,2423.4
1633.5,1627.3,3416,1506.7,1861.6,1820.1,2608.4,1296.3,1733.7,2355.6
1633.5,1627.3,3575.5,1581.5,1809.5,1820.1,2588.6,1296.3,1707.7,2316.8
1633.5,1627.3,3736,1556.2,1809.5,1767.9,2568.9,1199.2,1682.8,2278
1657.7,1627.3,3930.8,1532,1783.9,1743.8,2529.4,1199.2,1682.8,2249
1657.7,1603.5,4266.4,1532,1758.3,1692.6,2509.6,1150.1,1658.9,2219.9
1633.5,1578.6,4232,1532,1709.2,1643.5,2499.7,1125.1,1658.9,2181.1
1179.6,1867.5,2124.4,1678.6,983.41,2247.9,2776.4,1713.3,1647.1,1649.1
1133.3,1841.5,2124.4,1654.1,982.46,2192.8,2834.4,1789.4,1647.1,1649.1
1086.9,1815.4,2042.7,1630.6,981.52,2111.6,2834.4,1789.4,1647.1,1700
1086.9,1789.4,2042.7,1829.6,979.62,2084.5,2834.4,1789.4,1647.1,1700
1086.9,1815.4,2015.1,1856.1,978.68,2084.5,2776.4,1789.4,1647.1,1700
1086.9,1867.5,2042.7,1804.1,977.73,2057.4,2662.4,1613.7,1747.1,1700
1063.3,1841.5,2042.7,1753.2,975.84,2057.4,2604.4,1514.2,1851.2,1700
1063.3,1841.5,2069.2,1829.6,974.89,2030.3,2604.4,1414.7,1931.8,1598.3
1040.6,1867.5,2069.2,1727.7,973.95,2030.3,2604.4,1216.6,1958.4,1547.4
994.2,1867.5,2096.8,1654.1,972.05,2084.5,2604.4,1290.8,1958.4,1496.6
947.85,1867.5,2124.4,1606.1,971.11,2139.6,2604.4,1117.1,1985.9,1547.4
901.5,1867.5,2152,1606.1,994.77,2139.6,2604.4,1042,2121.6,1598.3
877.85,1894.5,2234.8,1606.1,1041.1,2139.6,2577.4,1042,2371.7,1700
877.85,1947.5,2318.6,1582.6,1063.9,2139.6,2547.4,1042,2543.1,1803.8
877.85,2026.6,2374.8,1558,1087.5,2165.7,2492.4,1017.6,2428.8,2074.6
970.55,2053.6,2460.6,1534.5,1133.9,2111.6,2436.3,1017.6,2400.2,2586.3
1040.6,2026.6,2517.8,1486.5,1156.6,2084.5,2436.3,1042,2288,3001.4
1086.9,2026.6,2517.8,1486.5,1434.9,2057.4,2604.4,1042,2315.5,2941.2
1179.6,2000.6,2546.4,1486.5,1550.4,2057.4,2834.4,1042,2204.3,2762.7
1387.7,2026.6,2575.1,1461.9,1916.7,2084.5,3751.5,1117.1,2149.2,2850.9
1619.5,2080.7,2633.3,1534.5,2096.5,2084.5,3933.6,1216.6,2177.8,2850.9
1840.8,2243.8,2660.9,1558,2385.2,2111.6,3751.5,1241,2204.3,3154
1815.3,2381.9,2689.5,1534.5,2332.2,2111.6,3616.5,1290.8,2231.9,3496.5
1815.3,2437.9,2720.2,1985.5,2305.7,2111.6,3309.5,1315.2,2231.9,3560.8
1790.7,2409.9,2807,1881.6,2176,2111.6,3462.5,1191.3,2177.8,3720.6
1740.6,2381.9,2807,1933.6,2096.5,1766.7,3554.5,1117.1,2121.6,3625.1
1644.1,2381.9,2748.8,1933.6,2044.4,1766.7,3554.5,1117.1,2066.5,3434.2
1573.1,2381.9,2689.5,2012,1967.8,1742.6,3369.5,1241,1958.4,3688.5
1549.5,2381.9,2633.3,2065,1916.7,1792.7,3369.5,1414.7,1904.3,3625.1
1666.8,2437.9,2489.2,2117.9,1866.5,1844.9,3339.5,1539.6,1931.8,3892.9
1717.2,2033.4,2334.6,1554.7,1554.8,4441,1866.7,1686.6,2794.9,2469.3
1667.4,2033.4,2401.2,1726.6,1554.8,4181.6,1893.8,1637.6,2854.7,2469.3
1667.4,2071.8,2996.9,1933.2,1554.8,4086.3,1928.1,1637.6,2834.8,2439.8
1692.8,2138.9,3104.6,2145.8,1627.3,4086.3,1937.5,1662.6,2814.8,2479.1
1617.5,2167.7,3045.1,2145.8,1652.1,3990.9,1936.5,1588.6,2834.8,2498.8
1642.9,2273.2,2940.5,2200.5,1700.8,3865.1,2190.5,1613.6,2814.8,2616.8
1642.9,2311.6,2745.7,2200.5,1726.6,3833.7,2426.8,1613.6,2794.9,2774.3
1692.8,2752.8,2760.1,2283.9,1776.3,3769.8,2705.8,1662.6,2854.7,2951.3
1717.2,3078.9,3066.7,2283.9,1776.3,3738.4,2885.9,1686.6,2814.8,3433.4
1742.7,3078.9,2956.9,2283.9,1750.5,3896.6,3017.1,1711.6,2814.8,3748.2
1742.7,3251.5,2954.9,2336.6,1802.1,4181.6,3142.1,1711.6,2854.7,4958.2
1667.4,3596.8,3002.1,2364.4,1880.6,4441,3517.9,1637.6,2894.7,5666.6
1742.7,3558.4,3000,2503.5,1959.1,4326.1,4159.2,1711.6,2954.6,5587.9
1793.6,3635.2,3004.1,2586.9,2120.1,4441,5039,1761.6,3044.4,4958.2
1769.1,3289.9,3024.6,2644.5,2200.5,4407.6,5561.6,1737.6,3094.3,4672.9
2282.2,3251.5,3034.9,2815.4,2254.2,4213,5673,2241.5,3044.4,3640
2592.6,3318.7,3045.1,2960.5,2475.7,4244.5,5864.6,2546.4,3244,3610.5
2738.2,3126.8,3065.6,3048.9,2530.4,4213,6378.9,2689.4,3453.6,3640
2766.7,3251.5,3086.1,2989.3,2757.9,3990.9,7294,2717.4,3743.1,3984.3
2766.7,3740.7,3086.1,3530.7,2989.3,4117.7,8120.6,2717.4,3703.2,4436.8
2650.7,3894.2,3096.4,3747.3,3225.8,4181.6,8596.4,2603.4,3972.7,4554.9
3214.6,4143.5,3116.9,3810.9,3317.2,4181.6,8735.9,3157.3,4192.3,4613.9
3429.4,4469.6,3127.1,4002.6,3684.8,4181.6,8976.4,3368.2,5000.8,4771.3
3368.3,4767,3147.7,4002.6,3684.8,3584.1,9350.2,3308.2,5989,6384.7
4036.1,4623.1,3178.4,4067.2,3875.5,4086.3,9483.4,3964.1,6118.7,6984.8
3818.2,6205.7,3187.6,4227.1,4194.4,4326.1,9428.3,3750.1,6617.8,9267.2
3429.4,7155.3,3072.8,4455.6,4227.2,5131.9,9522,3368.2,5739.4,8991.7
3368.3,7903.4,3012.3,4725.8,3970.9,5461.1,9717.7,3308.2,5410,8814.6
3214.6,8747.5,3416.3,4793.4,3726.5,5601.7,9520.9,3157.3,5190.4,9404.9
3214.6,9975.2,3326.1,5028.8,3623.2,5601.7,9037.8,3157.3,4960.9,9591.8
3368.3,9591.5,3352.7,5235.5,3747.3,5601.7,8157.1,3308.2,4691.4,9247.5
5402.6,3784,7557.6,5914.1,3374.3,5449.8,5018,3174.4,3271.6,3193.4
5402.6,4012.6,8595.9,5656.9,3310.8,5594.8,6784.9,3174.4,3504.7,3338.1
5539,4274.8,9061,6400.8,3310.8,5667.3,9298.9,3174.4,4039,3433.9
5885.2,4506.3,9391.4,6284,3279,5992.4,9147.5,3233.5,4340.4,3797.3
5921.4,5199.1,9486.3,5840.4,3279,6479.7,8299.4,3322.6,4555.3,4371.2
6281.9,6411.1,9202.7,5804.5,3279,7330.5,7633,3501.7,5176.1,5325.5
7907,9759.5,8781.5,6866,3534.1,8306.1,8460.9,3808.7,6175.6,7053.7
7787.8,12039,8688.7,7379.3,3860.1,8976.6,7814.7,4182.5,7197.1,7439.7
7668.6,13637,9439.3,7867.1,4503.6,10075,8279.2,4507.9,7600.9,7056.5
7572.3,15239,10064,7867.1,4503.6,10984,9672.5,4770.4,7710.4,6419.7
7057.3,15933,11352,7704.1,4503.6,11785,10955,5451.1,8926.9,5866.5
7947.1,15505,11352,7297.4,4537.5,12809,11561,5867.6,10420,5538.7
9458.6,14972,11454,6942.9,5616,14511,11914,6598.7,11208,5505.8
10936,14171,13377,7136.5,5577.9,15934,12015,6859.2,11695,5825.2
12947,13590,15175,7297.4,5767.4,16303,11964,6935.7,11626,6687.4
14095,13380,16073,7297.4,5957.9,16517,12924,6974.4,10968,7593.8
15912,12630,13807,7136.5,6033.1,16197,16114,7050.9,9605.9,8035.2
16178,11604,12743,7136.5,6033.1,15987,22859,7089.7,9708.4,8059.6
16072,12630,13699,7020.7,6071.2,16532,27341,6974.4,9964.5,8119.7
15343,14705,13699,7136.5,6612,17586,29855,6897,10650,8392.1
14644,12680,15454,7501.3,7012.1,18795,29855,6525.1,11903,8700.2
14344,11414,18568,7949,7171.9,21319,27402,6452.5,12459,8934
13396,10254,19768,7867.1,7131.7,23982,25423,5867.6,13272,8868.3
11994,9356.5,20194,8538.2,6891.5,23398,23343,6305.3,13759,8863.6
11163,9356.5,19768,6516.6,6731.6,21565,20799,6378.9,13491,9441.2
10405,8926,19286,6516.6,6612,20090,19385,6378.9,12558,10349
9924,10434,17103,15466,6261.7,19384,17588,6232.6,12598,11241
9416.7,11893,15342,14500,5691.2,19501,15700,6305.3,12092,13172
9206.9,12830,15734,14446,5393.8,20640,15185,7204.9,10569,13669
9080,13230,16073,14232,5106.9,22305,14690,7589.4,11081,14155
11857,13151,14866,30829,4647.1,14474,33660,8176.6,7188.9,6127.6
11952,12706,13007,28827,4613.1,14324,31112,8101.5,7373.8,6624.1
13091,11896,12327,28827,4850.7,14824,29136,8426.9,7781.2,9732.2
17169,12028,12084,28727,5332.9,15734,27668,8677.2,9538.6,14930
19161,13196,11986,28527,5547.5,16244,27379,8760.6,10793,19647
18592,12706,11280,27526,5941.8,17016,28399,10346,11054,21418
19256,12222,10186,26124,6349.1,17691,30957,11431,11011,20003
20964,20300,9095.4,25124,7031,18057,34939,12682,11272,18814
21059,30142,8264.4,24723,7944.4,18952,35584,13516,12819,16368
20015,30142,8098.7,24623,9416.9,20178,34939,13516,13285,15037
19636,28108,8512.3,26024,11076,21311,38060,14100,13052,14398
20205,24809,9618.1,27025,13291,22788,47639,14351,13285,13545
22671,21763,11420,31229,13344,23673,52602,13767,13564,13293
24189,18141,12861,37035,14023,23895,53597,12682,13750,13094
24094,16858,13211,35834,13918,23895,53796,12265,14029,15249
23240,15573,13007,31129,13190,23840,55885,10680,12726,20546
22576,15263,12472,27526,12701,23673,58099,10513,11847,24562
22387,16638,11797,25224,12359,23119,60486,10513,10967,24890
22197,19295,13776,23422,13190,22513,62163,10346,10495,23709
21154,21448,13827,22921,13761,22678,62697,10012,10283,21543
20205,21387,13056,21620,14441,23729,60905,9678.4,10074,20484
19446,21509,12570,19919,15277,24846,57380,9595,9867.7,20301
18403,21509,12472,18417,15852,25691,53299,9678.4,9867.7,20484
17454,20421,14761,17917,19336,26485,51144,9761.8,10283,20063
16505,20300,17917,18317,24294,27112,48104,10346,10283,19230
15936,20905,21608,19218,27997,27456,48381,11514,10579,17601
15936,20905,28096,21720,28139,27628,48901,12849,11011,15249
15557,20783,30140,27025,26480,27628,48010,14684,11490,13393
15747,20905,28660,29828,25603,27686,48659,14434,11533,12102
15557,21207,26780,31730,30480,27743,46713,13099,11751,11429
15462,23388,23432,35733,36032,27801,44172,12515,11888,11241
38970,30580,15272,35314,17553,27343,34342,43780,42194,36440
40967,29056,17731,34390,16635,30558,32630,41911,39718,34608
43130,28988,19679,33709,16480,33141,32555,38387,41203,32877
42631,28786,18961,33330,17878,33141,32327,34796,41699,31758
41383,28719,17219,38516,20688,33599,32252,32148,41286,32165
40237,29191,17731,46947,23078,33675,32782,30543,38892,33284
38732,28854,18961,51305,23754,34366,32403,29615,38066,33895
37861,31286,18449,51305,24126,35448,35135,29972,36356,32775
38574,32077,17219,41435,22419,35604,36023,30615,34711,31249
40967,37725,16911,41435,22239,36076,42366,30043,33325,30129
47613,41519,18346,37543,21102,37856,46627,29686,32193,29315
52194,48105,20601,34087,20458,38266,54023,30114,31743,27890
58841,49234,29518,31540,19833,38677,55291,30329,33250,25650
60890,49148,33515,30673,19208,41961,55194,29615,34249,24124
61584,50106,38948,32133,18697,43679,56270,28901,34866,24022
61784,50055,41407,33027,18150,42816,56212,28329,35724,24429
67282,49408,39460,33027,18312,40729,55486,27207,36754,23207
67083,58712,46020,33330,18629,44714,65934,27002,38561,23411
65882,59765,48070,34390,17986,46294,67117,25127,38892,24022
58645,64137,47455,34697,17228,43248,72027,23811,40544,23615
57376,63068,46430,35159,17553,39498,70826,21897,43054,23207
58059,61221,45302,36093,21581,37034,68753,20543,42029,24632
57376,58712,41920,36249,23321,35448,65934,19409,40709,26465
56794,55205,38435,35781,24504,34673,61997,18411,39718,27890
55468,51182,36795,35937,23216,36234,57478,17612,39057,28704
54431,50285,33823,37137,20804,37856,56472,16600,38149,29111
53115,52177,31978,37705,20232,37034,58595,15959,36833,29416
51641,54283,29518,38192,19663,37362,60960,15748,35645,30129
50651,54749,27571,38354,19152,36234,61484,15012,35645,29620
47434,55676,25828,37381,18867,35448,62526,14486,36436,29009
46289,55298,23984,35937,19095,36708,62101,15012,40130,29620
33554,49136,40112,65817,43197,24908,54657,30283,21177,49897
32274,47945,36189,62872,45078,24406,49569,29774,22777,48688
35164,48585,36509,60473,45518,25638,44504,28317,23637,49337
36901,51709,36509,57223,47459,26998,42381,27754,22525,52510
35320,52720,36109,57223,49458,27340,43569,26844,22324,53537
36901,52260,32461,52932,49825,27283,43909,26021,23586,53070
45070,50422,30852,51460,48725,27569,42805,25348,25687,51204
45070,47680,29093,49644,46489,27798,41701,24554,27458,48418
60076,47856,30496,47556,44477,27855,42805,23893,28936,48598
62294,47238,30146,45192,42855,28487,46689,23231,32483,47970
60782,47415,29093,42043,41761,28891,50663,23099,32429,48149
58272,45910,29444,39512,40117,29007,54657,23166,30215,46622
54201,45029,27690,38224,37438,29471,56098,23430,27406,45726
50200,47503,26324,39592,35289,30637,54178,24157,25532,48239
46127,46441,27241,38948,34522,31517,51118,23893,24401,47161
42231,44858,27690,39512,34290,32700,49295,23298,23130,45553
38538,45468,31215,38626,34671,33355,48110,22462,22928,46173
36104,50147,32313,37660,35211,31871,47391,21898,21874,50924
33021,49963,31947,34891,34671,31458,45723,22841,21078,50738
31899,48585,31581,33377,32033,33534,42636,23959,20880,49337
30089,48126,31435,31668,35056,34432,40073,23893,20830,48871
27939,50331,31435,30440,37438,32463,38780,25215,20387,51111
27589,51157,30852,29876,39224,30461,39023,27124,20534,51950
27245,49963,31728,28889,39955,28315,38538,28972,20929,50738
26901,48217,34183,29734,39711,26713,36760,28390,20387,48964
26557,45203,38992,28607,39874,25413,36599,28753,20436,45904
27589,43830,39712,27760,39224,24350,35417,29191,21724,44510
27245,43146,38912,27760,39386,23573,33963,28826,23637,43814
27245,41044,35329,25983,38899,26033,33661,29482,25946,41680
27245,38356,30496,24810,36869,25807,33133,29992,31129,38951
25792,29774,34848,22739,32805,31494,57202,23805,23640,28006
24946,28550,32629,21926,32284,29429,53994,27552,21540,27009
25059,27073,31074,21372,31697,28235,51045,29672,20082,25632
24863,26728,29628,21002,30894,27391,45922,29125,18954,24600
24025,25977,28904,20571,29203,27321,42805,27962,18285,23708
23124,24977,27273,21248,27517,26643,39795,26935,17207,24216
22354,23996,27134,22804,25955,25501,36976,25540,16152,24089
21129,24193,26238,23648,24571,24265,34608,23805,15637,23708
19910,30205,25359,23389,23105,23180,32416,22936,17207,22018
19035,34451,25764,22546,21782,22478,27883,21571,18393,20672
18161,37043,25764,22934,20935,21552,26250,20860,16203,19592
17596,36243,23718,22934,19967,21490,25458,20094,16777,18414
17039,41971,22174,22110,19324,22669,24935,19564,17207,17547
16261,42999,22236,21618,19093,21370,24038,19316,15225,16582
15688,43258,23784,24427,19381,20219,23663,19044,12851,15855
14956,40985,26583,28081,19728,19218,23040,18481,11818,15303
14382,35535,26102,29369,19266,18582,22416,17751,11276,14758
13598,29486,25445,28510,18226,17889,22104,17195,10964,14327
13037,28191,24112,27656,17214,17444,21548,16496,10877,14005
12500,27350,21613,26695,16276,16947,21013,15958,10614,13688
12206,27695,25764,25542,15440,15914,20244,15188,10184,13424
11869,27005,19119,24102,14716,15293,19300,14483,10014,12954
11679,22565,20308,22869,14250,15397,18396,14029,9550.2,12593
11490,19323,22298,21926,13578,15086,18283,13627,9264.5,12132
11403,17692,20189,20694,13170,13947,21493,13778,8858,11930
11256,16348,18062,19728,12870,13274,22479,14281,8453.4,11628
11071,15394,17038,18847,12773,12682,21250,15491,8064.4,11328
11025,14440,16161,18029,12724,12052,20836,16173,7757.4,11130
11490,13539,15575,17129,12773,11813,19017,16980,7489.2,10688
11869,13036,14829,16511,12724,11672,17718,17303,7318.7,10494
12060,12490,14244,15981,12821,11022,18848,16173,7114.1,10301
7023,16612,11265,20234,11931,7024.2,15745,16309,11428,9173.4
6926,15756,11120,19323,11021,6927.2,15587,16474,11130,8781.2
6888,14822,11074,18514,10819,6889.2,15798,16474,10335,8431
6850,14198,10481,17907,10414,6851.2,16168,16257,9559.6,8217.1
6812.1,13783,10176,17401,9989.4,6813.2,16935,15629,9509.9,7925.6
6812.1,13783,10081,16996,9564.8,6813.2,16935,14686,9609.3,7718
6699.1,14198,10347,16490,9140.1,6700.2,15060,13691,9559.6,7426.6
6547.1,13211,10709,16187,8735.7,6548.2,15323,13027,9509.9,7264
6358.2,12333,10800,15782,8331.3,6359.2,14531,12095,9470.2,7144.5
6245.2,11850,10572,14669,8129.1,6246.3,13688,11571,9321.1,7026
6021.3,11340,10572,13759,8735.7,6022.3,13173,11476,9470.2,6826.8
5842.3,10964,10347,13253,9989.4,5843.3,13025,11761,9470.2,6668.5
5770.3,10780,9473,12848,9352.5,5771.3,12531,11666,9798.1,6550
5698.4,10061,9255.2,12241,8937.9,5699.3,12089,11524,9470.2,6415.8
5986.3,9797.7,8830.3,11735,8735.7,5987.3,11657,11335,9092.6,6278.4
7120,9447.4,8501.1,11331,8331.3,7121.2,11326,10964,8814.3,6052
7238.9,9190.4,8296.1,11027,8088.6,7240.1,11046,10692,8506.3,5864.3
